full_name_of_repo,commit_sha,path
scalacenter/bloop,7dc17270b1f2e3398ab9ac7cdabe9fecca5e6ebd,README.md
scalacenter/bloop,e7f78bd1bbe30cfef4cb513291198989fafb7450,README.md
scipopt/SCIP.jl,8482b1b11b7b0e1e6d8c5ab0613c11cc03336726,README.md
senchalabs/jQTouch,25efbbf888cce54b6b903e5cd1e6f41d0bbb0302,README.md
sendbird/SendBird-SDK-JavaScript,024d1b7e6940c5aee3a8020f258a453a3245e3c6,README.md
sendbird/SendBird-SDK-JavaScript,0feca42dc009b9aadecd753d5291d93e16f0b821,README.md
sendbird/SendBird-SDK-JavaScript,17f9ca67ec14fc4a5b8ebe2e03f904e7916b3be1,README.md
sendbird/SendBird-SDK-JavaScript,2433b9ac1d1bd40f0ec470a43adb218b99d73fe0,README.md
sendbird/SendBird-SDK-JavaScript,7d4f63f52252445973c414b5ee1bba3b1e1d7dc1,README.md
sendbird/SendBird-SDK-JavaScript,a2c23b974ffcd290455d1d7f9addde6da1aa4cf0,README.md
sendbird/SendBird-SDK-JavaScript,d3fb4816fe49ebd1d834a55025a934c50948f156,README.md
sendbird/SendBird-SDK-JavaScript,db24c7ea6109f713817359e82a45427c47011471,README.md
sendbird/SendBird-SDK-JavaScript,dd192dd2568f49aa88e591a51fe48c5564d94676,README.md
sensu/sensu-go,23c072849a6e93f172b48cacd9b3c80b58a98c59,README.md
sensu/sensu-go,d0d951875fbafd62ba4da4cb4571b06af2976699,CONTRIBUTING.md
shellinabox/shellinabox,29b12cba450dbbccecb4ad89df25f6a4a6f232c7,README.md
simonmichael/hledger,3e1dd65048f62214c76302cc8f31dab23b566d4a,README.md
simonmichael/hledger,fce0a690dd1a2c533dfb74d99cb56a3d87ce0fff,CONTRIBUTING.md
sipwise/mediaproxy-ng,c7c62a1fea7e3457ac74f3676a15267deacd7418,README.md
siteorigin/docs,92e8506086c73c60a09c26d8b69ee01203eb5bba,README.md
spencermountain/compromise,031b7c8131518371975650569ad7bbda70ea67f8,README.md
spencermountain/compromise,1e574946e157ac277e270988fc86630331122458,README.md
spencermountain/compromise,22d6fb8829e9e880981be5bb8d059fe9ec491c7f,README.md
spencermountain/compromise,3b2c733040da0d4bc9db6ba11f73e58b1343b941,README.md
spencermountain/compromise,5eb8c1724341ebd5e9cb298ed18a367455d0ad55,README.md
spencermountain/compromise,6fa9860521b275a72d5bf874aaab119fe7cfc188,README.md
spencermountain/compromise,8a111174069ea451f94f4fc2680db9e80388d1bb,README.md
spencermountain/compromise,8dc17b87738283a23774d1608c9ac8cdab3d8678,README.md
spencermountain/compromise,c3de20a45951f2781a44c4a6e731866767ed0a34,README.md
spencermountain/compromise,d88860be151f24553844bab0895956e08e7a8864,README.md
spencermountain/compromise,e200b7d4ea22f72c06c235808d2d487361fbfa17,README.md
spf13/cobra,0e7e122c81a5a00d7ba2e799599c7a04609c77b5,README.md
spf13/cobra,1378a3625585b9670f1d1e41ac120c727dd4d262,README.md
spf13/cobra,8f097506fc1b3b1d2834e5446c7b22feecf6a23d,README.md
spf13/cobra,a0aadc68eb88af3acad9be0ec18c8b91438fd984,README.md
stempler/bnd-platform,360f8e5379c1cadcd400f110f8d5e2fbfb64238a,README.md
syncthing/syncthing,0255311bbe8bbad540122704819a67a391247c65,README.md
syncthing/syncthing,6c352dca74f78d0435bb697bee28a49ec50261d4,CONTRIBUTING.md
syncthing/syncthing,ae882c93c9f0052827722f0584f086b230959600,CONTRIBUTING.md
syncthing/syncthing,f35fb974d029de23498ed6d8da3c81c1c72cd1ac,README.md
tokuhirom/Amon,de191154c37a2e456a45f6afff042f4c742dbead,README.md
toleda/audio_CloverALC,0a8dc004defe4e48e14d70eb4709a802f7e7dfe4,README.md
toleda/audio_CloverALC,ac770394e12cd6a728fc7c20eda6e517973597ba,README.md
trevordevore/levure,2075c519b6c7d44c0f29cef809a96774e4601fe6,README.md
trevordevore/levure,4189529730fa9daee7672083f0f828f93647fe1a,README.md
trevordevore/levure,664a1e58c60f3834f88c179222725e6559131a22,README.md
trilbymedia/grav-plugin-tntsearch,b20c6a126f3141efe05775bdf5927ef7b2dffd08,README.md
tuna/tunasync,3a2888dd5d5c416c6633df92e100dc793fa1d1f6,README.md
tuna/tunasync,a87fb0f8b4d9a617f5a50fe8a2b24d40f5d45118,README.md
twilio/twilio-java,fa506d1033e80051bc7bbe2136464ceadc09dce5,README.md
typelift/SwiftCheck,10bcb6b8ee304111cdc3ae8e31cd36d3605f680b,README.md
userfrosting/UserFrosting,d3351254bf79ac2cb4090b973ec8e7d3036e8b41,CONTRIBUTING.md
userfrosting/UserFrosting,df7254a4fafdd17d47291137c777ba05cabf0c11,README.md
vellvm/vellvm,1a3722b60d71a3579c36b5383b73b9d6c4cac472,README.md
vellvm/vellvm,a47a397793e532b35fcf18721f129b03b22d8f95,README.md
vellvm/vellvm,ab90670d010b7eb64872b106987838d335995bfd,README.md
voxpupuli/puppet-bacula,25bc55d5804f8aa04cff754e1e63e6190daa598f,README.md
voxpupuli/puppet-bacula,8e715a16631da9f9e7f42c0d3bf4a57ad7f7a8dd,README.md
wazuh/wazuh,934b7de9d964cf56b8b080b1e7980d288bf8c65f,README.md
wazuh/wazuh,e112982aa4e44a137a1bad77a47e8c1308f3dfdf,README.md
webmozart/key-value-store,1cc79522eb1c221ea3273993e7faeee839737bf5,README.md
webmozart/key-value-store,531c2919d9a0b04faaf16b830fbcd314610189cc,README.md
webpack/compression-webpack-plugin,bf220243bdf74595dfe97b055a8424f7365fc866,README.md
wies/grasshopper,426cf734a5e10ae5ba4a5571c8c63595e6eccd89,README.md
wmcmahan/react-native-calendar-events,d8eeb7b90db7d911920ee2021f13dedba56c9b9a,CONTRIBUTING.md
wmixvideo/nfe,d0b4bf6aa5757145dd2197199cbf986cc0066140,README.md
wmixvideo/nfe,db05db76a2c2b88adbedf69fbf5cf8c18d94b99c,README.md
yohang/Finite,73702f4899e0f5aaf865de99d2f095ed7aec7b50,README.md
zdavatz/oddb.org,e50081e2d3014a69613b00ac405f26d6cd63cc6f,README.md
zendesk/sunshine-conversations-web,7d6015e084c8384881c34a8f758276ae78ea0231,README.md
zendesk/sunshine-conversations-web,9f89399b4da913a4d4ba9a816da72de858bd87b6,README.md
zendesk/sunshine-conversations-web,b47eb61ed2c62fc32802353b886fd4b7637b0389,README.md
zendesk/sunshine-conversations-web,fbbf861a953755500d0449b0f820a392fd209af5,README.md
zenhack/haskell-capnp,9992c99e3cf158899809468f3f056a8c7ca43974,README.md
zimmski/go-mutesting,bf864a833a22a8c5eb86b2e4e958dee61dd615a8,README.md
